rk,player,nation,pos,squad,age,born_year,mp,starts,min,nineties,gls,ast,g_a,g_minus_pk,pk,pkatt,crdy,crdr,gls_per90,ast_per90,g_a_per90,g_minus_pk_per90,g_a_minus_pk_per90,g_minus_pk_per90_calc,pk_per90,pkatt_per90,crdy_per90,crdr_per90
621,Stian Rode Gregersen,no NOR,DF,Atlanta Utd,31.0,1995.0,13,9,839,9.3,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0
622,James Rodríguez,co COL,MFFW,Minnesota Utd,35.0,1991.0,6,2,195,2.2,0,2,2,0,0,0,0,0,0.0,0.92,0.92,0.0,0.92,0.0,0.0,0.0,0.0,0.0
623,Sam Rogers,us USA,DF,Chicago Fire,27.0,1999.0,2,2,165,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,Andy Rojas,cr CRC,FW,RB New York,20.0,2005.0,3,0,56,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,Alex Roldan,sv SLV,DF,Seattle Sounders,30.0,1996.0,13,10,841,9.3,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0
626,Cristian Roldan,us USA,MF,Seattle Sounders,31.0,1995.0,12,10,956,10.6,3,1,4,3,0,0,1,0,0.28,0.09,0.38,0.28,0.38,0.28,0.0,0.0,0.09,0.0
627,Nicolás Romero,ar ARG,DF,Minnesota Utd,22.0,2003.0,9,8,638,7.1,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0
628,David Romney,us USA,DF,SJ Earthquakes,33.0,1993.0,10,4,433,4.8,1,0,1,1,0,0,0,0,0.21,0.0,0.21,0.21,0.21,0.21,0.0,0.0,0.0,0.0
629,Connor Ronan,ie IRL,MF,Colorado Rapids,28.0,1998.0,6,2,199,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0
630,Joseph Rosales,hn HON,MF,Austin FC,25.0,2000.0,19,18,1501,16.7,1,1,2,1,0,0,3,0,0.06,0.06,0.12,0.06,0.12,0.06,0.0,0.0,0.18,0.0
631,Tanner Rosborough,us USA,FW,RB New York,18.0,2008.0,5,0,65,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,Keegan Rosenberry,us USA,DF,Colorado Rapids,32.0,1993.0,12,2,424,4.7,1,0,1,1,0,0,0,0,0.21,0.0,0.21,0.21,0.21,0.21,0.0,0.0,0.0,0.0
633,Diego Rossi,uy URU,FWMF,Columbus Crew,28.0,1998.0,15,14,1259,14.0,6,1,7,5,1,1,0,0,0.43,0.07,0.5,0.36,0.43,0.36,0.07,0.07,0.0,0.0
634,Paul Rothrock,us USA,MF,Seattle Sounders,27.0,1999.0,17,14,1360,15.1,5,1,6,5,0,0,3,0,0.33,0.07,0.4,0.33,0.4,0.33,0.0,0.0,0.2,0.0
635,Kye Rowles,au AUS,DF,D.C. United,28.0,1998.0,16,16,1429,15.9,1,0,1,1,0,0,1,0,0.06,0.0,0.06,0.06,0.06,0.06,0.0,0.0,0.06,0.0
636,David Ruíz,hn HON,MF,Inter Miami,22.0,2004.0,8,3,253,2.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0
637,Pablo Ruíz,ar ARG,MF,Real Salt Lake,27.0,1998.0,4,0,56,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,Albert Rusnák,sk SVK,MFFW,Seattle Sounders,32.0,1994.0,17,13,1284,14.3,3,4,7,1,2,2,0,0,0.21,0.28,0.49,0.07,0.35,0.07,0.14,0.14,0.0,0.0
639,Cesar Ruvalcaba,us USA,DF,Columbus Crew,25.0,2001.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,Jorge Ruvalcaba,mx MEX,FWMF,RB New York,25.0,2001.0,18,16,1327,14.7,7,0,7,7,0,0,5,0,0.47,0.0,0.47,0.47,0.47,0.47,0.0,0.0,0.34,0.0
641,Elias Saad,tn TUN,MF,Nashville SC,26.0,1999.0,2,1,100,1.1,0,2,2,0,0,0,1,0,0.0,1.8,1.8,0.0,1.8,0.0,0.0,0.0,0.9,0.0
642,Emmanuel Sabbi,us USA,MFFW,Vancouver,28.0,1997.0,13,8,711,7.9,2,3,5,2,0,0,2,0,0.25,0.38,0.63,0.25,0.63,0.25,0.0,0.0,0.25,0.0
643,Besard Sabovic,se SWE,MF,Austin FC,28.0,1998.0,14,5,628,7.0,0,1,1,0,0,0,4,0,0.0,0.14,0.14,0.0,0.14,0.0,0.0,0.0,0.57,0.0
644,Anisse Saidi,tn TUN,FW,San Diego FC,18.0,2008.0,2,0,21,0.2,0,1,1,0,0,0,0,0,0.0,4.29,4.29,0.0,4.29,0.0,0.0,0.0,0.0,0.0
645,Allan Saint-Maximin,fr FRA,FWMF,Charlotte,29.0,1997.0,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,Anton Salétros,se SWE,MF,Chicago Fire,30.0,1996.0,16,16,1405,15.6,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0
647,Dániel Sallói,hu HUN,MFFW,Toronto FC,30.0,1996.0,19,18,1639,18.2,4,3,7,4,0,0,2,0,0.22,0.16,0.38,0.22,0.38,0.22,0.0,0.0,0.11,0.0
648,Diadie Samassékou,ml MLI,MF,Houston,30.0,1996.0,17,9,715,7.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,Lucas Sanabria,uy URU,MF,LA Galaxy,22.0,2003.0,20,15,1293,14.4,2,1,3,2,0,0,5,0,0.14,0.07,0.21,0.14,0.21,0.14,0.0,0.0,0.35,0.0
650,Cooper Sanchez,us USA,MF,Atlanta Utd,18.0,2008.0,17,16,1269,14.1,0,1,1,0,0,0,4,0,0.0,0.07,0.07,0.0,0.07,0.0,0.0,0.0,0.28,0.0
651,Ilie Sánchez,es ESP,MF,Austin FC,35.0,1990.0,16,14,965,10.7,1,0,1,1,0,0,4,0,0.09,0.0,0.09,0.09,0.09,0.09,0.0,0.0,0.37,0.0
652,Gallatin Sandnes,us USA,DF,Seattle Sounders,18.0,2008.0,1,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,James Sands,us USA,DF,NYCFC,26.0,2000.0,4,4,360,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
654,William Sands,us USA,DF,NE Revolution,26.0,2000.0,19,19,1642,18.2,1,0,1,1,0,0,2,0,0.05,0.0,0.05,0.05,0.05,0.05,0.0,0.0,0.11,0.0
655,Edvard Sandvik Tagseth,no NOR,MF,Nashville SC,25.0,2001.0,14,12,1015,11.3,1,0,1,1,0,0,1,0,0.09,0.0,0.09,0.09,0.09,0.09,0.0,0.0,0.09,0.0
656,Jeong Sangbin,kr KOR,MFFW,St. Louis City,24.0,2002.0,13,9,608,6.8,2,1,3,2,0,0,1,0,0.3,0.15,0.44,0.3,0.44,0.3,0.0,0.0,0.15,0.0
657,Sergio Santos Gomes,br BRA,FW,Atlanta Utd,31.0,1994.0,4,0,40,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,Lineker Rodrigues dos Santos,br BRA,MFFW,Real Salt Lake,24.0,2002.0,3,2,135,1.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0
659,Rafael Santos,br BRA,MFDF,St. Louis City,28.0,1998.0,14,10,950,10.6,1,1,2,1,0,0,1,0,0.09,0.09,0.19,0.09,0.19,0.09,0.0,0.0,0.09,0.0
660,Harvey Sarajian,us USA,FW,Orlando City,21.0,2005.0,5,0,34,0.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0
661,Kieran Sargeant,us USA,DF,San Diego FC,23.0,2003.0,11,9,653,7.3,0,1,1,0,0,0,0,0,0.0,0.14,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0
662,Josh Sargent,us USA,FW,Toronto FC,26.0,2000.0,12,10,850,9.4,3,1,4,3,0,0,0,0,0.32,0.11,0.42,0.32,0.42,0.32,0.0,0.0,0.0,0.0
663,Samuel Sarver,us USA,MF,FC Dallas,23.0,2003.0,11,1,243,2.7,3,0,3,3,0,0,4,0,1.11,0.0,1.11,1.11,1.11,1.11,0.0,0.0,1.48,0.0
664,David Schnegg,at AUT,DF,Charlotte,27.0,1998.0,11,6,634,7.0,1,2,3,1,0,0,5,1,0.14,0.28,0.43,0.14,0.43,0.14,0.0,0.0,0.71,0.14
665,Sebastian Schonlau,de GER,DFMF,Vancouver,32.0,1994.0,1,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,Patrick Schulte,us USA,GK,Columbus Crew,25.0,2001.0,19,19,1710,19.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
667,Brian Schwake,us USA,GK,Nashville SC,24.0,2001.0,19,19,1710,19.0,0,1,1,0,0,0,1,0,0.0,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.05,0.0
668,Dante Sealy,tt TRI,MFFW,Colorado Rapids,23.0,2003.0,18,14,1006,11.2,0,2,2,0,0,0,1,0,0.0,0.18,0.18,0.0,0.18,0.0,0.0,0.0,0.09,0.0
669,Telasco Segovia,ve VEN,MF,Inter Miami,23.0,2003.0,17,16,1394,15.5,3,6,9,3,0,0,8,0,0.19,0.39,0.58,0.19,0.58,0.19,0.0,0.0,0.52,0.0
670,Eddie Segura,co COL,DFMF,LAFC,29.0,1997.0,18,17,1520,16.9,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0
671,Amar Sejdic,us USA,MF,Columbus Crew,29.0,1996.0,7,1,186,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,Giovanny Sequera,ve VEN,DF,Philadelphia,20.0,2006.0,1,1,81,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,Brandon Servania,us USA,MF,D.C. United,27.0,1999.0,18,18,1485,16.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
674,Japhet Sery,dk DEN,DF,Philadelphia,26.0,2000.0,11,10,785,8.7,1,0,1,1,0,0,4,1,0.11,0.0,0.11,0.11,0.11,0.11,0.0,0.0,0.46,0.11
675,Jacob Shaffelburg,ca CAN,FWMF,LAFC,26.0,1999.0,10,5,449,5.0,0,2,2,0,0,0,0,0,0.0,0.4,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0
676,Alexander Shaw,us USA,MF,Inter Miami,18.0,2008.0,2,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,Jason Shokalook,us USA,FW,Chicago Fire,23.0,2002.0,9,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,Jonathan Shore,us USA,MF,NYCFC,19.0,2007.0,14,4,429,4.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,Mateo Silvetti,ar ARG,MFFW,Inter Miami,20.0,2006.0,13,10,863,9.6,3,3,6,3,0,0,1,0,0.31,0.31,0.63,0.31,0.63,0.31,0.0,0.0,0.1,0.0
680,Nicholas Simmonds,jm JAM,FW,FC Dallas,19.0,2006.0,4,1,108,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0
681,Jonathan Sirois,ca CAN,GK,FC Dallas,25.0,2001.0,5,4,432,4.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,Pablo Sisniega,mx MEX,GK,San Diego FC,31.0,1995.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,Jack Skahan,us USA,MFFW,SJ Earthquakes,28.0,1998.0,17,7,627,7.0,2,2,4,2,0,0,1,0,0.29,0.29,0.57,0.29,0.57,0.29,0.0,0.0,0.14,0.0
684,Tyger Smalls,,FW,Charlotte,23.0,2002.0,9,0,94,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,Ian Smith,us USA,DF,Portland Timbers,24.0,2002.0,13,1,325,3.6,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0
686,Kyle Smith,us USA,DFMF,FC Cincinnati,34.0,1992.0,15,8,793,8.8,1,0,1,1,0,0,2,1,0.11,0.0,0.11,0.11,0.11,0.11,0.0,0.0,0.23,0.11
687,Artem Smoliakov,ua UKR,MFDF,LAFC,23.0,2003.0,5,2,175,1.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0
688,Mohammed Sofo,gh GHA,MFFW,RB New York,21.0,2004.0,12,2,354,3.9,1,0,1,1,0,0,1,0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.25,0.0
689,Sergi Solans,es ESP,FW,Real Salt Lake,23.0,2003.0,18,14,1197,13.3,8,3,11,8,0,0,1,0,0.6,0.23,0.83,0.6,0.83,0.6,0.0,0.0,0.08,0.0
690,Pedro Soma,us USA,MF,San Diego FC,20.0,2006.0,9,4,400,4.4,1,2,3,1,0,0,2,0,0.23,0.45,0.68,0.23,0.68,0.22,0.0,0.0,0.45,0.0
691,Tyrese Spicer,tt TRI,MFFW,Orlando City,25.0,2000.0,15,5,636,7.1,5,1,6,5,0,0,1,0,0.71,0.14,0.85,0.71,0.85,0.71,0.0,0.0,0.14,0.0
692,Stijn Spierings,nl NED,MF,Real Salt Lake,30.0,1996.0,15,12,1041,11.6,1,1,2,1,0,0,2,0,0.09,0.09,0.17,0.09,0.17,0.09,0.0,0.0,0.17,0.0
693,Dayne St. Clair,ca CAN,GK,Inter Miami,29.0,1997.0,14,14,1260,14.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0
694,Lazar Stefanovic,ca CAN,DF,Toronto FC,20.0,2006.0,6,1,198,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0
695,Zack Steffen,us USA,GK,Colorado Rapids,31.0,1995.0,9,9,810,9.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,Kimani Stewart-Baynes,ca CAN,FW,Colorado Rapids,21.0,2005.0,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,Noah Streit,ch SUI,FW,CF Montréal,20.0,2005.0,15,7,700,7.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,Jared Stroud,us USA,MF,D.C. United,30.0,1996.0,13,4,427,4.7,1,0,1,1,0,0,3,0,0.21,0.0,0.21,0.21,0.21,0.21,0.0,0.0,0.63,0.0
699,Peter Stroud,us USA,MF,Minnesota Utd,24.0,2002.0,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,Brad Stuver,us USA,GK,Austin FC,35.0,1991.0,19,19,1710,19.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
701,Ignacio Suarez,us USA,MF,Atlanta Utd,17.0,2009.0,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,Luis Suárez,uy URU,FW,Inter Miami,39.0,1987.0,15,11,974,10.8,10,2,12,8,2,2,1,0,0.92,0.18,1.11,0.74,0.92,0.74,0.18,0.18,0.09,0.0
703,Magomed-Shapi Suleymanov,ru RUS,MFFW,Sporting KC,26.0,1999.0,16,10,821,9.1,1,1,2,1,0,0,2,0,0.11,0.11,0.22,0.11,0.22,0.11,0.0,0.0,0.22,0.0
704,Cavan Sullivan,us USA,MF,Philadelphia,16.0,2009.0,17,10,891,9.9,1,3,4,1,0,0,1,0,0.1,0.3,0.4,0.1,0.4,0.1,0.0,0.0,0.1,0.0
705,Quinn Sullivan,us USA,FWMF,Philadelphia,22.0,2004.0,4,0,100,1.1,0,1,1,0,0,0,0,0,0.0,0.9,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0
706,Finn Sundstrom,us USA,DF,Philadelphia,19.0,2006.0,2,1,53,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,Finn Surman,nz NZL,DF,Portland Timbers,22.0,2003.0,19,19,1665,18.5,1,1,2,1,0,0,1,0,0.05,0.05,0.11,0.05,0.11,0.05,0.0,0.0,0.05,0.0
708,Sam Surridge,eng ENG,FW,Nashville SC,28.0,1998.0,13,9,908,10.1,12,0,12,9,3,3,2,0,1.19,0.0,1.19,0.89,0.89,0.89,0.3,0.3,0.2,0.0
709,Oleksandr Svatok,ua UKR,DF,Austin FC,31.0,1994.0,17,17,1487,16.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0
710,Erik Sviatchenko,dk DEN,DF,Houston,34.0,1991.0,10,7,619,6.9,1,0,1,1,0,0,4,1,0.15,0.0,0.15,0.15,0.15,0.15,0.0,0.0,0.58,0.15
711,Caleb Swann,us USA,MF,FC Dallas,19.0,2007.0,2,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,Hennadii Synchuk,ua UKR,FWMF,CF Montréal,20.0,2006.0,13,9,806,9.0,1,0,1,1,0,0,2,0,0.11,0.0,0.11,0.11,0.11,0.11,0.0,0.0,0.22,0.0
713,Osvald Søe,dk DEN,DF,San Diego FC,20.0,2005.0,6,5,417,4.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0
714,Nkosi Tafari,us USA,DF,LAFC,29.0,1997.0,17,15,1403,15.6,0,1,1,0,0,0,2,0,0.0,0.06,0.06,0.0,0.06,0.0,0.0,0.0,0.13,0.0
715,Zakaria Taifi,us USA,DFMF,Orlando City,20.0,2005.0,12,3,364,4.0,0,2,2,0,0,0,0,0,0.0,0.49,0.49,0.0,0.49,0.0,0.0,0.0,0.0,0.0
716,Yohei Takaoka,jp JPN,GK,Vancouver,30.0,1996.0,17,17,1503,16.7,0,1,1,0,0,0,0,1,0.0,0.06,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.06
717,Strahinja Tanasijević,rs SRB,DF,NYCFC,29.0,1997.0,3,1,83,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,D.J. Taylor,us USA,DF,Minnesota Utd,28.0,1997.0,4,1,116,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0
719,Robert Taylor,fi FIN,FWMF,Austin FC,31.0,1994.0,2,0,55,0.6,0,1,1,0,0,0,0,0,0.0,1.64,1.64,0.0,1.64,0.0,0.0,0.0,0.0,0.0
720,Robert Taylor,fi FIN,MFFW,LA Galaxy,31.0,1994.0,5,3,247,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,Jude Terry,us USA,MF,LAFC,17.0,2008.0,8,2,212,2.4,1,0,1,1,0,0,0,0,0.42,0.0,0.42,0.42,0.42,0.42,0.0,0.0,0.0,0.0
722,Cedric Teuchert,de GER,FWMF,St. Louis City,29.0,1997.0,10,4,300,3.3,0,1,1,0,0,0,0,0,0.0,0.3,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
723,Jamal Thiaré,sn SEN,FW,Columbus Crew,33.0,1993.0,12,3,378,4.2,1,0,1,1,0,0,2,0,0.24,0.0,0.24,0.24,0.24,0.24,0.0,0.0,0.48,0.0
724,Andrew Thomas,ru RUS,GK,Seattle Sounders,27.0,1998.0,18,18,1620,18.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,Erik Thommy,de GER,MFFW,LA Galaxy,31.0,1994.0,10,6,446,5.0,1,0,1,1,0,0,1,0,0.2,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.0
726,Kosi Thompson,ca CAN,DF,Toronto FC,23.0,2003.0,2,2,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,Kosi Thompson,ca CAN,DFMF,Colorado Rapids,23.0,2003.0,10,8,691,7.7,2,0,2,2,0,0,3,0,0.26,0.0,0.26,0.26,0.26,0.26,0.0,0.0,0.39,0.0
728,Tiago,br BRA,MFFW,Orlando City,21.0,2005.0,16,11,739,8.2,1,1,2,1,0,0,4,0,0.12,0.12,0.24,0.12,0.24,0.12,0.0,0.0,0.49,0.0
729,Cheikh Tidiane Sabaly,sn SEN,MF,Vancouver,27.0,1999.0,14,9,634,7.0,2,1,3,2,0,0,1,0,0.28,0.14,0.43,0.28,0.43,0.28,0.0,0.0,0.14,0.0
730,Sékou Tidiany Bangoura,gn GUI,MF,Columbus Crew,24.0,2002.0,16,6,607,6.7,1,0,1,1,0,0,3,0,0.15,0.0,0.15,0.15,0.15,0.15,0.0,0.0,0.44,0.0
731,Timothy Tillman,us USA,MF,LAFC,27.0,1999.0,17,13,1099,12.2,1,2,3,1,0,0,3,0,0.08,0.16,0.25,0.08,0.25,0.08,0.0,0.0,0.25,0.0
732,Harry Toffolo,eng ENG,DF,Charlotte,30.0,1995.0,13,13,1013,11.3,0,2,2,0,0,0,2,0,0.0,0.18,0.18,0.0,0.18,0.0,0.0,0.0,0.18,0.0
733,Cayman Togashi,jp JPN,FW,Atlanta Utd,33.0,1993.0,7,1,105,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,Nouhou Tolo,cm CMR,DF,Seattle Sounders,29.0,1997.0,18,18,1591,17.7,0,1,1,0,0,0,2,0,0.0,0.06,0.06,0.0,0.06,0.0,0.0,0.0,0.11,0.0
735,Ervin Torres,us USA,FW,Austin FC,18.0,2007.0,6,1,171,1.9,1,2,3,1,0,0,1,0,0.53,1.05,1.58,0.53,1.58,0.53,0.0,0.0,0.53,0.0
736,Facundo Torres,uy URU,MFFW,Austin FC,26.0,2000.0,19,18,1515,16.8,1,5,6,1,0,0,3,0,0.06,0.3,0.36,0.06,0.36,0.06,0.0,0.0,0.18,0.0
737,Tomas Totland,no NOR,MF,St. Louis City,26.0,1999.0,15,10,963,10.7,1,3,4,1,0,0,2,0,0.09,0.28,0.37,0.09,0.37,0.09,0.0,0.0,0.19,0.0
738,Bénie Traoré,ci CIV,FW,NYCFC,23.0,2002.0,4,3,200,2.2,1,0,1,0,1,1,0,0,0.45,0.0,0.45,0.0,0.0,0.0,0.45,0.45,0.0,0.0
739,Wil Trapp,us USA,MF,Minnesota Utd,33.0,1993.0,18,12,1135,12.6,0,1,1,0,0,0,2,0,0.0,0.08,0.08,0.0,0.08,0.0,0.0,0.0,0.16,0.0
740,Jackson Travis,us USA,DF,Colorado Rapids,22.0,2004.0,13,11,799,8.9,0,1,1,0,0,0,2,1,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.0,0.23,0.11
741,Kai Trewin,au AUS,MFDF,NYCFC,25.0,2001.0,15,14,1254,13.9,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0
742,Nectarios Triantis,gr GRE,MF,Minnesota Utd,23.0,2003.0,15,14,1159,12.9,1,1,2,1,0,0,2,0,0.08,0.08,0.16,0.08,0.16,0.08,0.0,0.0,0.16,0.0
743,Niko Tsakiris,us USA,MF,SJ Earthquakes,21.0,2005.0,12,11,952,10.6,2,4,6,1,1,1,2,0,0.19,0.38,0.57,0.09,0.47,0.09,0.09,0.09,0.19,0.0
744,Cielo Tschantret,us USA,MF,Sporting KC,20.0,2006.0,1,1,50,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,Yutaro Tsukada,jp JPN,FW,Orlando City,25.0,2001.0,2,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,Dor Turgeman,il ISR,FW,NE Revolution,22.0,2003.0,19,19,1544,17.2,4,4,8,4,0,0,1,0,0.23,0.23,0.47,0.23,0.47,0.23,0.0,0.0,0.06,0.0
747,Gavin Turner,us USA,MF,D.C. United,19.0,2007.0,3,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,Matt Turner,us USA,GK,NE Revolution,32.0,1994.0,19,19,1710,19.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
749,Jeppe Tverskov,dk DEN,MF,San Diego FC,33.0,1993.0,14,12,1133,12.6,0,1,1,0,0,0,1,0,0.0,0.08,0.08,0.0,0.08,0.0,0.0,0.0,0.08,0.0
750,Osaze Urhoghide,nl NED,DF,FC Dallas,26.0,2000.0,16,16,1439,16.0,1,1,2,1,0,0,5,0,0.06,0.06,0.13,0.06,0.13,0.06,0.0,0.0,0.31,0.0
751,Myrto Uzuni,al ALB,FW,Austin FC,31.0,1995.0,17,17,1489,16.5,6,0,6,5,1,1,5,0,0.36,0.0,0.36,0.3,0.3,0.3,0.06,0.06,0.3,0.0
752,Onni Valakari,fi FIN,MF,San Diego FC,27.0,1999.0,19,18,1532,17.0,3,3,6,2,1,1,1,0,0.18,0.18,0.35,0.12,0.29,0.12,0.06,0.06,0.06,0.0
753,Omar Valencia,pa PAN,DF,RB New York,22.0,2004.0,11,1,336,3.7,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34,0.0
754,Gerardo Valenzuela,us USA,MF,FC Cincinnati,21.0,2004.0,15,11,952,10.6,1,2,3,1,0,0,2,2,0.09,0.19,0.28,0.09,0.28,0.09,0.0,0.0,0.19,0.19
755,Joaquín Valiente,uy URU,MFFW,FC Dallas,25.0,2001.0,17,12,1075,11.9,0,4,4,0,0,0,1,0,0.0,0.33,0.33,0.0,0.33,0.0,0.0,0.0,0.08,0.0
